query_id,merchant_id,merchant_name,route_distance_proxy,detour_proxy,base_rank_score,final_rank_score,rank_position,reason_tags
route_q_008,ChIJ9721s2s7dTERy0AnDBTSPRQ,Rửa xe 24h CAR-E,1.5225265436096114,0.374584699220307,0.755062,0.749656,15,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|fast_lane
route_q_008,ChIJoVKHv6ModTERuxDTu-wcay4,Rửa Xe 25D2,1.2500535648513067,0.26540852338766285,0.584457,0.747198,16,low_detour|high_rating|popular|trusted|open_now|exterior_wash
route_q_008,ChIJcdWx_y8vdTERmWnQ3Z1fsHI,Rửa Xe 20,0.7723761251984016,1.5079645823040941,0.533177,0.714965,17,on_corridor|high_rating|open_now|exterior_wash
route_q_008,ChIJk40j8kIudTERxtnQif0wKqg,Dịch Vụ Rửa Xe 16,0.7771024178957061,1.5096694897053915,0.593068,0.714311,18,on_corridor|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJe6mdgWYvdTERBPBrRWm4bRg,Rửa xe Khiêm Khải,0.9274804552939377,0.5551898898652041,0.518572,0.713422,19,on_corridor|low_detour|open_now|exterior_wash|car_supported
route_q_008,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,1.7576396222182737,0.48769218168863304,0.718153,0.712818,20,low_detour|popular|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJiRHBAL0ndTERyve46wj343I,Rửa xe Bonbon Cao Đức Lân,1.8304878319706916,0.6424416940963855,0.692238,0.711639,21,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJjUNOLo8pdTERylrlbw56UCY,Rửa xe 96,1.6812839622160132,0.4656097940645445,0.62878,0.69879,22,low_detour|high_rating|trusted|open_now|exterior_wash
route_q_008,ChIJzbcyLpEldTERaRG4SdE_Mz4,Rửa Xe Ô Tô - Bảo Dưỡng Xe Ô Tô Hoàng Thắng,1.664942655140615,0.4688208889486951,0.581092,0.691577,23,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJ9Vs22kovdTERow6znv_rO8k,Sửa - rửa xe HOÀNG THƯƠNG,1.7517372847796266,0.61556014093469,0.645889,0.689777,24,low_detour|high_rating|trusted|open_now|exterior_wash|motorbike_supported
route_q_008,ChIJSa9fcfIudTERW2NFs6Jbxcg,Tiệm Rửa Xe Minh Đức,1.4971536153517306,0.8247344838919961,0.570572,0.688006,25,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJB4-7VVcvdTERFGf8fzD2VKk,Rửa Xe Mai Tuấn,1.658798438605218,0.7617491443766458,0.620572,0.676157,26,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJu2tmmpspdTERCK-1gOJhBL4,Rửa xe Đình An,1.8588852749310796,0.508716470813507,0.618379,0.676114,27,low_detour|high_rating|trusted|open_now|exterior_wash
route_q_008,ChIJtX6NL1gpdTEREZ1knBMsOHQ,Tiệm Rửa Xe Văn Cường 27 Thanh Đa,1.7997465373737114,0.6370366720458858,0.612447,0.674609,28,low_detour|popular|trusted|open_now|exterior_wash
route_q_008,ChIJN7tXj9ovdTERaHPUt88VtVs,Rửa xe Phong Phú,1.7119564746554115,0.6700823825429048,0.597205,0.670707,29,low_detour|open_now|exterior_wash
route_q_008,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,1.9242416471964348,1.17091472635434,0.681017,0.670138,30,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJVRABlWgudTER_alEeJRJeOA,Phát Rửa Xe - Sửa Xe,1.1618926492405022,2.2983525886217144,0.558068,0.661204,31,high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJ37xIXCEvdTERBKA_XiotlJU,Rửa xe 103,0.9095661013731,0.1409568665237586,0.358068,0.651561,32,on_corridor|low_detour|high_rating|exterior_wash|car_supported
route_q_008,ChIJ6XVg57IvdTERzGUbWVVPQe0,Rua xe,0.8277545964555376,0.114559310431261,0.345864,0.651474,33,on_corridor|low_detour|high_rating|exterior_wash|car_supported
route_q_008,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,2.073775581535327,0.8726050612395149,0.605513,0.650231,34,low_detour|high_rating|open_now|service_rich|exterior_wash|car_supported
route_q_008,ChIJZQgWYgApdTERgDpsiiyGZHg,"Sửa xe, Vá Xe, Rửa xe Mạnh",1.885999312546202,0.5649396154506832,0.545864,0.646419,35,low_detour|high_rating|open_now|exterior_wash|motorbike_supported
route_q_008,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,1.8937974444248906,0.5667702016521226,0.595864,0.645693,36,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,2.4709994951783107,1.0793152697042103,0.725006,0.644567,37,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJk3FpIa0vdTERpKPbusrwXtU,Rửa xe Bảo Đạt,1.3468667104037093,2.352316574556113,0.542296,0.644528,38,high_rating|open_now|exterior_wash
route_q_008,ChIJhekM2bcodTERGR_beHWznpM,Dịch Vụ Rửa Xe 49,1.736696198602353,0.439561109138765,0.487808,0.640729,39,low_detour|high_rating|trusted|exterior_wash|car_supported
route_q_008,ChIJAxwRPmwvdTERJPonxNY8yCU,VinaWash Phú Nhuận,2.460295275020713,0.8605469110219985,0.718807,0.64068,40,low_detour|popular|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJCQmWVNMvdTERNLWPf_PE3WE,An Khang Detailing - Xưởng chăm xe vui vẻ,2.05330205770729,2.358006168090011,0.704536,0.635872,41,high_rating|trusted|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJo7yvbeUpdTERTA_IPqSu_GQ,Rửa xe Bình Cao,2.163821716702604,0.7075759122686733,0.548444,0.629756,42,low_detour|high_rating|open_now|exterior_wash
route_q_008,ChIJbbjeA9spdTER80lmGQK94QU,"🔧 Sửa Xe Tay Ga – Làm Nồi Tay Ga – Rửa Xe Moto Uy Tín Tại số 88 Nguyễn khuyến, Quận Bình Thạnh, TP.HCM",2.7514540375137044,1.1186141555836215,0.723738,0.627779,43,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|car_supported
route_q_008,ChIJV2CDWUsvdTERoCmtcUrUmaE,AUTOLINK VN Car Care Center,2.8134570882835934,1.254416968359589,0.738314,0.627621,44,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJ4TQNDSgndTERorwB5PIlsgg,VinaWash quận 9,1.9420636194545713,3.872858373720245,0.768091,0.620054,45,high_rating|popular|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJQ2Sr_mQudTERND7syqFzzcA,TIỆM RỬA XE BÌNH TIÊN,1.5498934289554944,2.7791767204987323,0.558068,0.612629,46,high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJM7P_4-wudTERQ9H4dubIkvs,Dịch Vụ Rửa Xe 140,1.9856268354816473,1.2754316591655215,0.522228,0.610569,47,low_detour|high_rating|open_now|exterior_wash
route_q_008,ChIJIYuOTg4pdTERRp8sLayExvI,Máy Rửa Xe Cao Áp - Công Ty Sơn Tùng Lâm,2.5017469006024724,0.888969334733055,0.566728,0.596892,48,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJ6fxG6kIvdTER-Zg9XHB3_pw,Rửa Xe Bảo Long,2.73382243252655,1.1073887972415637,0.64164,0.596265,49,low_detour|high_rating|trusted|open_now|exterior_wash
route_q_008,ChIJpUp2VXAvdTER-hp9STrxCRM,Rửa Xe 116,2.646198411847061,1.0476674377722777,0.625013,0.595089,50,low_detour|high_rating|trusted|open_now|exterior_wash
route_q_008,ChIJJ7nc98AodTER-eUOFyYSut0,RỬA XE MINH ĐỨC( MINH ĐỨC WASH),2.7557751001353723,1.1028052243884403,0.656513,0.59419,51,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJZ1Hh4q0ndTER4eNwjGtjkJI,Tiệm Rửa Xe Việt,1.5679634035406398,3.0612708138456917,0.525568,0.582093,52,high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJI0jt1dQndTER-lWzmX3cff4,RỬA XE KHÔNG CHẠM,1.7986322562695443,3.6004773937940833,0.618308,0.572721,53,high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJGfU0Z-ovdTERc2ehGxgW5Os,Tiệm Sửa Xe Rửa Xe Máy 528,2.2997082847803076,3.1603119519691667,0.644308,0.559794,54,high_rating|trusted|open_now|exterior_wash|motorbike_supported
route_q_008,ChIJgwxC60spdTER3x4ANrltVxE,40 phan tây hồ,3.0133606327280784,1.2699660808500628,0.637592,0.554476,55,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
